NAME,RANKED_IN,IS_RANKED,V_DISPLAY_SCORE,C_RNK_TOT_RETENTION,R_C_AVG_PCT_GRAD_6YR,PELL_GRADRATE,NONPELL_GRADRATE,DIFF_PELL_GRADRATE,R_C_AVG_PCT_RETENTION,PRED_GRAD_RATE,V_DIFF_GRAD_RATES,C_AVG_REPUTATION_SCORE_T,C_PCT_HS_COUNSELOR,FACULTY_RESOURCES_RANK,R_C_PCT_TOT_FAC_PT,V_FAC_TERMINAL,R_C_PCT_CLASSES_1_19,R_C_PCT_CLASSES_GT_50,V_STUDENT_FACULTY_RATIO,C_RNK_TOT_SELECT,R_C_SAT_ACT_PERCENT,R_C_HS_TOP_10_PCT_CLASS,R_C_HS_TOP_25_PCT_CLASS,C_RNK_LN_AVG_EDU_EXPENSES,C_RNK_ALUM_GIVING_RATE_2YR,R_C_ALUM_GIVING_RATE_2YR
western-illinois-university-1780,Regional Universities Midwest,53,52,66,53,46,56,-10,69,49,1,2.6,,9,97,73,55.1,3,14:01,111,18-23,10,30,15,117,3.8
california-state-university-san-bernardino-1142,Regional Universities West,54,44,34,52,53,57,-5,86,35,19,2.7,,82,71.3,77,22.5,20,28:01:00,101,910-1090,,,117,77,1.9
humboldt-state-university-1149,Regional Universities West,54,44,68,46,40,52,-13,72,48,-1,2.8,,16,71,98,30.4,11,22:01,69,960-1170,13,46,66,47,4.2
kuyper-college-2311,Regional Colleges Midwest,54,39,34,56,,,,64,42,14,2.1,,65,61.9,,,,,47,19-28,,,56,51,
la-sierra-university-1215,Regional Universities West,54,44,46,50,50,56,-6,76,49,4,2.5,,26,59,83,60.6,4,14:01,100,845-1100,12,36,33,87,
mary-hardin-baylor-3588,Regional Universities West,54,44,66,47,42,54,-12,70,52,-4,2.9,,50,79.2,78,47.5,4,18:01,82,1020-1200,17,45,54,38,5
vanguard-university-of-southern-california-1293,Regional Universities West,54,44,37,57,54,67,-13,75,53,8,2.4,,76,53.8,87,61.1,5,14:01,76,930-1120,14,42,40,27,7.7
york-college-2567,Regional Colleges Midwest,54,39,47,47,,,,62,44,3,2.5,,73,76.4,48,42.1,1,12:01,54,18-23,8,20,39,51,
arcadia-university-3235,Regional Universities North,55,63,64,61,65,67,-2,79,64,2,2.5,,67,66.7,91,65.7,6,11:01,15,1060-1240,24,55,54,43,10.2
central-baptist-college-1093,Regional Colleges South,55,40,48,31,20,28,-8,66,37,-13,2.5,,33,57.2,47,72.7,0,12:01,24,18-22,6,25,76,26,6.9
city-college-2688,Regional Universities North,55,63,101,46,49,51,-2,86,48,2,2.8,,140,61.3,80,32.3,4,15:01,85,980-1190,,,9,13,15.2
queens-college-2690,Regional Universities North,55,63,57,57,54,54,0,85,58,-4,2.8,,142,63.2,86,34.4,8,15:01,61,1060-1220,,,106,2,18.1
desales-university-3986,Regional Universities North,55,63,46,70,60,73,-13,81,61,9,2.5,,80,63.2,83,57.2,2,12:01,27,1010-1230,34,52,85,75,7.5
kings-college-pennsylvania-3282,Regional Universities North,55,63,72,65,56,73,-17,74,57,10,2.5,,48,81.8,89,54.7,0,13:01,56,980-1190,18,42,65,21,13.6
macon-state-7728,Regional Colleges South,55,40,46,33,,,,66,29,4,2.7,,60,85.7,66,51.8,1,20:01,53,820-1020,,,53,49,1.3
suny-oneonta-2847,Regional Universities North,55,63,24,72,64,73,-9,85,58,13,2.8,,159,80.8,85,33.5,4,17:01,61,1040-1190,11,39,123,143,
university-of-st-joseph-1409,Regional Universities North,55,63,78,59,59,75,-16,75,62,6,2.4,,19,70.8,87,76.9,0,9:01,68,970-1160,31,54,19,21,13.6
warner-university-8848,Regional Colleges South,55,40,44,34,27,50,-23,63,32,1,2.6,,59,51.5,53,57.5,1,13:01,55,16-20,1,2,42,41,3
bard-college-2671,National Liberal Arts Colleges,56,70,107,76,69,75,-6,85,89,-15,3.5,4,16,76.6,87,79.5,0,9:01,80,1220-1400,41,66,19,42,30.2
depauw-university-1792,National Liberal Arts Colleges,56,70,64,82,70,84,-14,92,80,1,3.5,3.9,47,94.6,98,70.4,0,9:01,71,24-29,40,70,61,61,24.7
jacksonville-university-1495,Regional Universities South,56,54,69,42,47,40,6,70,58,-15,2.8,,16,78.7,66,71.2,1,11:01,83,21-27,,,14,83,4.7
keiser-university-21519,Regional Universities South,56,54,19,57,50,65,-15,85,34,21,1.9,,77,85.7,20,95.3,3,12:01,115,,,,17,141,0.5
lawrence-university-3856,National Liberal Arts Colleges,56,70,71,79,73,82,-9,90,79,1,3.3,3.9,64,92.9,91,80.7,2,8:01,45,25-32,38,68,73,33,31.5
midland-lutheran-college-2553,Regional Colleges Midwest,56,38,50,46,,,,62,47,-1,2.8,,73,46.9,,,,,56,19-24,,,56,51,
ohio-state-6883,National Universities,56,61,60,83,74,85,-10,94,79,4,3.8,4.1,175,88.2,98,30.9,22,19:01,53,27-31,64,95,70,57,14.7
purdue-university-west-lafayette-1825,National Universities,56,61,95,76,72,80,-9,93,72,7,3.8,4.2,79,95.1,98,38.4,18,13:01,80,1150-1380,44,78,88,39,18.6
rutgers-new-brunswick-6964,National Universities,56,61,46,80,77,82,-5,93,68,12,3.4,4,109,72.1,99,39.4,21,13:01,80,1190-1400,40,75,70,133,7.8
st-lawrence-university-2829,National Liberal Arts Colleges,56,70,58,85,80,86,-6,90,78,7,3.3,3.8,79,92.6,99,64,1,11:01,49,1170-1355,46,79,68,67,24.1
wabash-college-1844,National Liberal Arts Colleges,56,70,89,74,69,81,-12,88,74,3,3.4,3.6,64,91.5,100,76.6,1,10:01,111,1070-1280,27,57,43,15,40.3
north-central-university-2369,Regional Colleges Midwest,57,37,42,43,31,45,-14,73,41,-3,2.4,,77,66.1,57,54.2,9,16:01,19,18-25,16,45,50,70,4.1
bluefield-state-college-3809,Regional Colleges South,58,39,70,23,18,45,-27,63,30,-5,2.5,,19,81.1,37,86.1,0,13:01,7,17-21,18,56,72,34,5.1
grace-christian-university-2265,Regional Colleges Midwest,58,36,52,40,38,50,-13,62,28,13,2.1,,49,32,54,77.8,1,21:01,40,17-23,2,25,78,42,7.8
heidelberg-university-3048,Regional Universities Midwest,58,51,108,46,42,54,-12,69,50,-1,2.8,,84,76.3,81,64.1,0,14:01,87,20-26,,,26,5,16.5
lincoln-memorial-university-3502,Regional Universities South,58,53,43,49,52,54,-2,69,48,5,2.6,,81,77.1,73,63.1,2,14:01,90,19-25,,,43,76,5.1
marymount-university-3724,Regional Universities South,58,53,59,52,42,58,-17,78,54,-1,2.8,,51,70.8,88,54.1,0,13:01,109,960-1140,12,26,18,93,3.9
mississippi-women-2422,Regional Universities South,58,53,78,45,37,58,-21,66,48,-4,3,,71,86.1,68,57.4,7,14:01,64,18-23,20,48,66,25,10.7
mount-mercy-university-1880,Regional Universities Midwest,58,51,21,63,55,60,-5,76,54,4,2.5,,125,76.4,67,58,1,15:01,66,19-24,17,44,84,27,11.3
pensacola-state-college-666956,Regional Colleges South,58,39,64,22,15,28,-14,74,38,-16,2.9,,45,61.3,0,85.4,0,21:01,50,17-22,,,76,18,8.2
university-of-north-georgia-1585,Regional Universities South,58,53,47,54,46,57,-11,81,54,0,3.1,,107,84.8,67,33,3,19:01,25,1030-1180,23,62,139,60,6.6
northwestern-college-2371,Regional Universities Midwest,58,51,21,63,56,65,-9,83,63,-1,2.6,,132,53.2,73,56.2,4,18:01,21,21-27,27,50,74,94,4.9
walsh-university-3135,Regional Universities Midwest,58,51,50,59,53,66,-13,78,53,8,2.5,,98,75.3,70,73.8,0,13:01,46,20-26,20,40,81,38,9.5
west-virginia-wesleyan-3830,Regional Universities South,58,53,54,52,39,56,-17,72,55,-5,2.6,,71,78.8,69,64,0,13:01,54,19-25,20,49,61,12,16.3
macmurray-college-1717,Regional Colleges Midwest,59,34,65,28,,,,70,40,-12,2.2,,47,77.3,44,70.4,1,,43,18-22,9,31,27,24,12.9
penn-state-6965,National Universities,59,60,62,86,74,87,-12,93,75,10,3.7,4,157,95.4,82,30.3,18,16:01,103,1160-1340,35,73,50,67,13.5
rochester-college-2288,Regional Colleges Midwest,59,34,62,33,,,,63,41,-8,2.6,,34,48.5,67,76.6,1,12:01,60,16-23,,,56,51,
smu-3613,National Universities,59,60,95,79,74,82,-7,90,80,1,3.2,3.9,32,85.1,82,59.1,9,11:01,53,28-32,52,79,70,29,21.9
texas-am-international-9651,Regional Universities West,59,43,57,43,43,46,-2,81,42,2,3,,65,80.6,77,29.8,17,22:01,78,930-1100,23,52,102,77,2
university-of-washington-3798,National Universities,59,60,46,84,80,86,-6,94,88,-4,3.9,4.1,235,91.4,83,30.8,24,19:01,64,1190-1420,63,93,28,75,12.8
woodbury-university-1343,Regional Universities West,59,43,68,46,39,65,-26,79,42,10,2.2,,34,60,85,77.9,0,9:01,60,955-1188,,,10,66,2.5
wpi-2233,National Universities,59,60,50,86,83,90,-7,96,83,6,3,3.9,33,90.2,93,64.6,11,13:01,46,1280-1440,68,92,88,110,9.8
kentucky-christian-university-1965,Regional Colleges South,60,38,46,35,,,,59,40,-5,2.7,,66,75,,,,,44,18-23,,,55,55,
berea-college-1955,National Liberal Arts Colleges,61,69,107,64,64,92,-28,84,53,13,3.5,4,79,89.5,91,75.5,0,10:01,120,22-27,24,64,36,142,15.9
college-of-coastal-georgia-1558,Regional Colleges South,61,36,58,27,17,30,-13,61,24,-1,2.8,,52,76.7,54,40.9,2,20:01,44,890-1090,,,81,52,1
holy-names-university-1183,Regional Universities West,61,42,57,45,55,33,21,74,48,-5,2.3,,18,59.4,90,67.5,0,8:01,122,730-870,8,23,6,27,7.9
st-augustines-college-2968,Regional Colleges South,61,36,64,30,,,,45,28,2,2.3,,48,80.8,53,64.2,1,12:01,80,760-950,,,4,22,7.3
st-johns-college-maryland-2092,National Liberal Arts Colleges,61,69,113,72,60,69,-9,83,71,-4,3.4,4.1,10,95.9,90,97.8,1,7:01,87,1220-1430,36,59,43,85,21.1
st-olaf-college-2382,National Liberal Arts Colleges,61,69,38,88,89,88,1,93,83,5,3.7,4.1,157,85,96,53.5,3,12:01,45,25-31,45,76,93,78,22.3
university-of-houston-clear-lake-11711,Regional Universities West,61,42,65,,,,,74,50,2,2.9,,105,81.2,,32.6,5,15:01,42,1020-1190,15,43,54,45,4.6
voorhees-college-3455,Regional Colleges South,61,36,56,31,,,,52,20,11,2.3,,55,91.3,50,60.7,2,17:01,82,800-940,1,8,9,35,4.5
wheaton-college-1781,National Liberal Arts Colleges,61,69,17,90,86,90,-4,94,80,9,3.1,3.9,134,87.1,95,64.5,2,11:01,43,27-32,47,73,73,96,19.7
alfred-university-2668,Regional Universities North,62,62,92,57,48,57,-9,74,58,-5,2.7,,23,90.3,97,66.5,3,11:01,61,990-1210,14,41,19,67,8.1
chatham-university-3244,Regional Universities North,62,62,78,57,55,70,-15,80,60,3,2.4,,74,62.2,92,65.3,2,10:01,23,1050-1240,24,51,15,30,12.2
fairleigh-dickinson-8770,Regional Universities North,62,62,120,49,49,54,-5,77,60,-8,3,,21,55.5,82,70.6,1,14:01,36,1020-1210,19,49,60,139,3.4
lawrence-tech-2279,Regional Universities Midwest,62,50,99,50,34,57,-24,82,71,-23,2.8,,23,64.1,69,74.6,0,11:01,42,1060-1280,39,54,5,112,3.8
morningside-college-1879,Regional Universities Midwest,62,50,62,55,50,59,-9,72,55,1,2.4,,55,59.7,74,62.5,0,14:01,73,20-25,17,38,93,2,19.8
muskingum-university-3084,Regional Universities Midwest,62,50,66,52,44,53,-9,72,51,-3,2.6,,12,84.4,88,68.6,1,12:01,109,18-24,20,40,91,16,13.1
st-josephs-college-new-york-2825,Regional Universities North,62,62,13,70,69,73,-5,84,57,15,2.4,,91,53.7,76,66.5,0,13:01,82,1000-1170,,,123,119,4.2
wentworth-institute-of-technology-29099,Regional Universities North,62,62,46,66,60,71,-11,84,58,9,2.8,,167,69.4,55,36.9,2,18:01,25,1080-1270,13,41,85,96,5.8
george-washington-university-1444,National Universities,63,59,72,82,82,80,2,92,85,-4,3.5,4.3,69,68.5,96,51.9,10,13:01,46,1280-1440,61,88,56,122,8.6
piedmont-college-1588,Regional Universities South,63,52,54,49,46,52,-6,68,45,4,2.5,,11,69.9,76,72.3,0,10:01,106,950-1130,8,28,64,83,4.7
uconn-29013,National Universities,63,59,66,82,76,84,-8,93,75,8,3.3,3.9,87,91.2,94,52.5,16,16:01,68,1210-1390,54,88,56,110,9.6
university-of-maryland-2103,National Universities,63,59,55,86,79,87,-8,96,85,0,3.7,4,123,87.3,92,45.8,17,18:01,39,1290-1470,72,90,97,147,7.5
western-oregon-university-3209,Regional Universities West,63,41,68,44,41,46,-5,71,41,3,2.8,,55,90.4,71,49.7,5,15:01,91,16-25,12,35,75,64,2.7
alaska-pacific-university-1061,Regional Universities West,64,40,73,55,,,,60,67,-12,2.2,,18,60.9,68,95.7,0,,86,21-26,,,4,87,
corban-university-1339,Regional Universities West,64,40,30,55,49,50,0,79,61,-12,2.3,,76,64.6,75,52.6,1,14:01,22,1040-1230,25,60,69,77,2
north-carolina-central-2950,Regional Universities South,64,51,50,44,43,46,-2,79,35,9,2.5,,81,86.6,74,38.1,5,16:01,127,890-1030,6,22,45,25,10.6
oklahoma-christian-3165,Regional Universities West,64,40,77,49,37,57,-21,79,62,-10,2.8,,76,69.9,77,57.9,7,14:01,60,20-27,26,52,71,16,10.4
sonoma-state-university-1156,Regional Universities West,64,40,46,58,51,61,-11,79,55,3,2.9,,120,70.2,99,24.4,22,23:01,60,980-1170,,,77,123,0.8
texas-wesleyan-university-3645,Regional Universities West,64,40,104,36,30,41,-10,52,47,-11,2.8,,26,79.9,90,66.3,0,14:01,59,930-1100,17,38,29,32,7.3
webber-international-university-1540,Regional Colleges South,64,35,58,29,22,40,-18,53,34,-4,2.6,,69,75.9,62,49.1,0,21:01,43,17-20,4,19,38,55,
anderson-university-3418,Regional Universities South,65,50,43,53,53,59,-5,76,55,2,2.8,,134,69.7,60,41.6,7,16:01,29,1000-1190,37,58,105,74,5.4
belhaven-2397,Regional Universities South,65,50,78,47,39,61,-22,66,43,8,2.7,,51,45.8,57,83.1,1,11:01,66,22-25,4,27,80,102,3.5
kalamazoo-college-2275,National Liberal Arts Colleges,65,68,41,83,82,87,-5,91,80,6,3.4,4,130,89.6,96,63,1,13:01,47,26-30,50,87,97,55,25.2
madonna-university-2282,Regional Universities Midwest,65,49,21,60,65,74,-10,79,54,16,2.4,,79,60.8,65,70.2,2,13:01,142,19-24,9,30,66,157,2.1
mckendree-university-1722,Regional Universities Midwest,65,49,62,54,47,54,-8,75,54,-3,2.6,,36,61.7,87,68.5,0,14:01,50,19-25,13,39,91,65,7.7
morehead-state-university-1976,Regional Universities South,65,50,87,44,30,54,-24,70,54,-12,2.8,,51,90.9,72,51.3,4,18:01,31,20-26,23,51,70,42,8.5
north-park-university-1735,Regional Universities Midwest,65,49,66,54,48,66,-19,76,55,4,2.8,,123,53.9,,59.8,1,10:01,87,19-24,,,29,119,
sarah-lawrence-2813,National Liberal Arts Colleges,65,68,89,79,76,80,-4,85,82,-3,3.4,4.1,30,61.1,90,93.4,1,9:01,56,1240-1410,25,67,66,116,17.7
southern-adventist-3518,Regional Universities South,65,50,57,47,47,51,-4,77,49,1,2.3,,99,99.4,63,64.6,7,14:01,48,20-27,,,31,19,12
university-of-tennessee-chattanooga-3529,Regional Universities South,65,50,84,43,37,50,-13,72,55,-10,3.1,,77,85,81,40.4,9,19:01,48,21-26,,,92,86,4.5
uw-stevens-point-3924,Regional Universities Midwest,65,49,36,63,61,67,-6,75,57,8,2.9,,133,90.8,88,33.9,10,19:01,122,20-25,11,33,102,101,4.5
uw-whitewater-3926,Regional Universities Midwest,65,49,52,59,54,65,-11,80,51,11,2.9,,128,91.8,,29.8,5,20:01,79,20-24,9,30,153,67,7.5
byu-3670,National Universities,66,58,85,81,75,84,-10,88,75,8,3.1,3.8,27,86.6,93,45.3,12,20:01,57,27-32,54,85,181,62,13.7
clark-university-massachusetts-2139,National Universities,66,58,70,80,82,83,-1,87,71,12,2.9,3.7,33,88.6,99,57.9,5,10:01,80,1180-1380,37,75,133,39,18.6
clemson-university-3425,National Universities,66,58,74,82,71,85,-14,93,78,4,3.3,4.1,95,90.4,86,53.4,15,16:01,57,27-31,62,91,133,27,22.9
texas-am-university-college-station-10366,National Universities,66,58,62,80,76,85,-9,91,76,6,3.6,4.1,183,91.4,90,23.1,25,20:01,80,1140-1360,60,88,88,50,16.2
college-of-wooster-3037,National Liberal Arts Colleges,67,67,71,78,76,76,0,88,77,-1,3.4,3.9,64,91.3,94,74.6,1,11:01,56,24-30,45,75,80,96,19.5
geneva-college-3267,Regional Universities North,67,61,51,66,55,77,-22,82,43,26,2.3,,126,59.2,84,66.9,3,12:01,65,950-1210,15,42,138,51,9.5
beloit-college-3835,National Liberal Arts Colleges,68,66,49,80,88,85,3,86,77,9,3.3,3.8,74,93,95,68,0,11:01,120,24-30,30,57,97,96,19.8
hobart-and-william-2731,National Liberal Arts Colleges,68,66,82,80,78,81,-3,86,76,5,3.2,3.8,79,96.7,98,65.5,0,10:01,106,1210-1360,33,59,68,45,28.2
iona-college-2737,Regional Universities North,68,60,64,64,59,67,-8,78,57,7,2.7,,139,76.4,93,32,0,15:01,87,980-1180,7,21,60,62,8.3
knox-college-1704,National Liberal Arts Colleges,68,66,49,78,74,77,-4,86,72,4,3.2,3.7,97,91.7,95,77.2,1,11:01,77,23-30,34,66,112,29,33.1
lewis-and-clark-3197,National Liberal Arts Colleges,68,66,49,78,81,80,1,84,77,3,3.4,4,130,67.9,94,67.4,2,12:01,49,27-31,35,71,97,126,17.4
mercyhurst-college-3297,Regional Universities North,68,60,60,67,59,72,-12,80,59,9,2.5,,126,91,68,54.5,0,15:01,87,1000-1190,11,29,43,39,10.9
suny-cortland-2843,Regional Universities North,68,60,35,71,67,72,-5,79,57,14,2.7,,164,75,76,29.7,6,16:01,73,1050-1200,11,42,123,79,7.2
west-chester-3328,Regional Universities North,68,60,35,70,64,75,-12,87,58,15,2.8,,161,89,84,26,6,19:01,49,1040-1210,10,32,175,109,4.9
western-new-england-college-2226,Regional Universities North,68,60,107,59,52,62,-10,77,63,-4,2.7,,14,85.2,87,57.6,0,12:01,68,980-1180,14,40,27,126,4.1
wilkes-university-3394,Regional Universities North,68,60,86,59,54,63,-9,77,60,0,2.5,,60,69.6,91,54.9,5,13:01,30,1040-1220,23,51,85,23,13.3
california-state-university-sacramento-1150,Regional Universities West,69,39,50,47,47,54,-6,82,40,10,3,,122,68.4,90,22.6,15,25:01:00,111,940-1140,,,109,60,2.9
hawaii-pacific-university-7279,Regional Universities West,69,39,80,44,41,46,-5,68,62,-18,2.8,,71,64.7,83,60.3,0,12:01,36,1000-1198,16,47,44,123,0.7
houston-baptist-3576,Regional Universities West,69,39,81,43,39,58,-19,69,54,-6,2.7,,55,78,81,51.1,1,14:01,42,1030-1190,22,51,66,60,2.9
lake-university-3598,Regional Universities West,69,39,87,38,42,28,14,60,42,-4,2.6,,57,59,86,57.1,0,9:01,89,930-1080,13,36,49,8,13
concordia-mequon-3842,Regional Universities Midwest,70,48,62,57,49,56,-8,76,52,2,2.7,,28,67.6,75,57.4,2,11:01,75,20-26,19,51,110,146,3.3
florida-state-university-1489,National Universities,70,57,55,80,77,82,-5,93,70,10,3.2,3.8,69,93,93,40.1,16,22:01,80,26-30,41,83,215,35,19.1
fordham-university-2722,National Universities,70,57,85,80,72,81,-9,91,76,3,3.1,4,44,71.3,93,51.6,1,15:01,66,1230-1410,48,78,104,56,15.8
grace-college-and-seminary-1800,Regional Universities Midwest,70,48,19,62,57,65,-8,81,55,7,2.3,,138,47.8,76,52.4,3,20:01,55,990-1220,20,45,97,13,14
stevens-institute-of-technology-2639,National Universities,70,57,46,83,84,83,1,94,80,3,2.8,4,73,86.5,95,37.7,9,10:01,34,1320-1470,72,91,128,50,16.5
university-of-california-santa-cruz-1321,National Universities,70,57,26,78,78,82,-4,90,80,0,3.1,3.8,73,87.7,98,43.3,28,19:01,57,1160-1370,96,100,115,224,3.6
umass-amherst-2221,National Universities,70,57,85,77,71,79,-8,91,66,11,3.4,3.9,73,93.2,95,48.3,18,18:01,94,1180-1360,34,73,115,117,9.1
university-of-pittsburgh-3379,National Universities,70,57,74,82,72,84,-12,93,81,1,3.5,3.9,157,90.8,94,43,19,14:01,57,1240-1420,53,87,36,122,8.5
university-of-south-florida-st-petersburg-153701,Regional Universities South,70,49,99,36,36,35,1,71,50,-14,2.9,,99,76.1,87,24.1,10,19:01,25,1080-1230,17,46,68,14,15.5
bryan-college-3536,Regional Universities South,71,48,37,54,47,47,0,68,56,-9,2.4,,67,60,85,69.5,3,15:01,44,20-26,22,44,106,53,7.2
elizabeth-city-state-2926,Regional Universities South,71,48,84,38,36,40,-3,71,27,10,2.1,,4,,84,74.2,0,14:01,141,860-990,1,3,3,111,
king-college-3496,Regional Universities South,71,48,52,49,48,55,-7,72,46,6,2.3,,81,62.8,65,77.6,1,13:01,46,18-28,23,50,92,71,5.6
lenoir-rhyne-university-2941,Regional Universities South,71,48,62,48,34,52,-18,71,51,-8,2.6,,30,73.5,88,56.4,0,13:01,130,870-1090,,,37,19,12.1
university-of-central-arkansas-1092,Regional Universities South,71,48,91,43,29,51,-22,72,52,-11,2.8,,41,89.6,74,49.5,2,16:01,22,21-27,21,49,111,60,6.5
college-of-st-mary-2540,Regional Universities Midwest,72,47,82,46,50,46,4,79,49,-1,2.6,,65,65.6,75,64.7,0,11:01,101,18-24,15,40,66,29,11
concordia-university-chicago-1666,Regional Universities Midwest,72,47,92,51,41,54,-13,65,46,2,2.6,,65,75.2,74,80.1,0,10:01,73,20-24,25,45,46,70,7.3
fontbonne-university-2464,Regional Universities Midwest,72,47,82,51,48,51,-3,77,53,-3,2.5,,36,62.3,64,85.5,0,10:01,59,20-26,,,31,98,4.8
illinois-wesleyan-university-1696,National Liberal Arts Colleges,72,65,49,81,79,78,0,92,79,-1,3.1,3.7,87,89.3,96,71.2,1,10:01,56,24-29,39,72,85,94,20.5
saint-xavier-university-1768,Regional Universities Midwest,72,47,82,52,41,68,-27,73,53,0,2.9,,123,66.1,81,44.8,1,14:01,79,19-23,20,51,46,94,5
southern-illinois-university-edwardsville-1759,Regional Universities Midwest,72,47,115,49,35,56,-21,73,56,-8,2.9,,91,87.4,80,43.2,10,19:01,38,20-26,17,43,21,150,3
stephens-college-2512,Regional Universities Midwest,72,47,99,46,52,67,-16,66,55,5,2.5,,56,71.1,57,83.5,1,8:01,79,19-25,16,40,21,58,8
st-johns-college-new-mexico-2093,National Liberal Arts Colleges,72,65,169,52,77,61,17,80,72,-7,3.2,3.9,1,92.6,93,100,0,7:01,87,1120-1410,47,56,47,142,15.4
university-of-puget-sound-3797,National Liberal Arts Colleges,72,65,99,78,72,80,-8,86,75,3,3.3,3.9,64,92.7,93,61.7,0,11:01,61,25-31,34,66,85,156,13.8
university-of-saint-francis-1832,Regional Universities Midwest,72,47,73,54,43,66,-22,71,50,6,2.8,,111,71.2,44,64.2,1,10:01,117,960-1140,14,40,52,109,4.2
winona-state-2394,Regional Universities Midwest,72,47,44,59,57,63,-5,78,54,7,2.8,,142,84.4,83,30.8,7,18:01,50,20-25,10,31,120,101,4.6
wofford-college-3457,National Liberal Arts Colleges,72,65,61,80,78,82,-3,89,78,3,3.2,3.9,93,94.2,89,65.4,0,10:01,62,24-30,43,76,97,82,21.9
california-state-university-channel-islands-39803,Regional Universities West,73,38,46,59,,,,79,45,14,2.8,,117,73.2,,,,,106,,,,84,87,
california-state-university-northridge-1153,Regional Universities West,73,38,66,49,,,,78,38,11,3.2,,125,68.4,,13.6,13,27:01:00,94,1010-1120,,,113,47,4.4
caldwell-college-2598,Regional Universities North,74,58,51,63,57,73,-16,80,49,17,2.3,,53,54.7,87,64.4,1,12:01,127,930-1150,11,32,123,39,10.9
brooklyn-college-2687,Regional Universities North,74,58,72,53,57,60,-2,82,53,5,2.8,,142,68.7,91,30.5,4,17:01,73,1030-1190,,,123,98,5.5
eastern-university-3259,Regional Universities North,74,58,64,64,61,68,-7,76,54,12,2.3,,42,50.8,77,88.2,0,10:01,80,1000-1200,,,106,47,9.9
johnson-and-wales-3404,Regional Universities North,74,58,95,57,53,63,-10,78,55,5,2.9,,145,71.4,,47.6,0,19:01,131,980-1170,,,15,143,
norwich-university-3692,Regional Universities North,74,58,127,58,46,65,-20,76,62,-2,2.8,,142,66.2,86,35.7,4,13:01,41,20-26,14,34,65,15,14.3
suny-maritime-2853,Regional Universities North,74,58,112,55,54,64,-10,86,57,5,2.9,,176,82.9,46,40.3,2,15:01,73,1100-1253,33,33,7,109,4.8
university-of-new-england-2050,Regional Universities North,74,58,86,61,55,62,-7,79,61,-1,2.7,,91,73.2,72,53.9,6,13:01,57,1030-1210,,,106,75,7.4
northwest-christian-3208,Regional Universities West,75,36,46,53,50,58,-8,70,53,0,2.2,,84,61.4,73,73.3,2,15:01,86,943-1118,10,16,49,51,4.1
stephen-f-austin-3624,Regional Universities West,75,36,89,43,,,,71,46,-2,3,,106,88.2,75,30.2,9,19:01,52,990-1180,13,43,102,66,2.6
allegheny-college-3230,National Liberal Arts Colleges,76,64,64,76,72,77,-5,83,73,2,3.2,3.6,79,93.8,93,73.3,0,10:01,80,1140-1320,33,65,88,82,21.9
carson-newman-3481,Regional Universities South,76,47,76,47,36,51,-16,69,54,-8,2.8,,81,77.7,78,56.7,0,13:01,61,20-26,,,80,67,5.8
eastern-kentucky-university-1963,Regional Universities South,76,47,76,45,35,60,-25,73,51,-2,2.9,,121,79,68,37.1,6,16:01,39,20-25,17,42,85,93,4
hendrix-college-1099,National Liberal Arts Colleges,76,64,121,71,64,77,-13,84,81,-6,3.4,4,79,90.7,91,73.1,0,11:01,34,24-29,60,81,97,61,24.8
hillsdale-college-2272,National Liberal Arts Colleges,76,64,25,82,,,,94,84,1,2.5,3.7,115,86.9,95,69.4,0,10:01,53,28-32,,,25,156,14
transylvania-university-1987,National Liberal Arts Colleges,76,64,89,73,69,78,-9,84,75,0,3,3.6,57,92.1,99,78.2,0,11:01,60,25-30,34,65,104,37,31
university-of-minnesota-twin-cities-3969,National Universities,76,56,74,78,71,83,-12,93,77,3,3.7,3.8,202,87.6,80,36.6,20,17:01,68,26-31,50,84,44,133,8.2
virginia-tech-3754,National Universities,76,56,66,84,78,86,-8,93,74,10,3.5,4.2,192,96,91,27.3,22,14:01,94,1180-1360,38,77,123,87,11.5
willamette-3227,National Liberal Arts Colleges,76,64,89,77,72,73,-2,86,74,-1,3.2,3.9,43,92.1,95,65.5,0,11:01,62,1120-1340,47,75,93,175,12.3
